metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term
31,1,65.0,36.0,12.0,33000.0,6000.0,0,1.0,1
8,1,45.0,18.0,15.0,45000.0,0.0,1,1.0,1
23,1,97.0,70.0,20.0,60000.0,6000.0,0,1.0,1
8,1,161.7,47.4,37.7,130000.0,0.0,1,1.0,1
13,1,34.2,10.3,16.9,42000.0,0.0,1,1.0,1
16,1,37.0,17.0,10.0,23000.0,0.0,1,1.0,1
15,1,37.0,20.0,9.0,24000.0,0.0,1,1.0,0
0,1,34.0,18.0,9.0,22000.0,3500.0,0,1.0,1
11,1,43.0,20.0,14.0,23000.0,3500.0,0,1.0,1
12,1,38.0,18.0,10.0,25000.0,3000.0,0,1.0,1
34,1,23.0,23.0,,27000.0,3000.0,0,1.0,1
16,1,46.0,,,30000.0,2000.0,0,1.0,0
10,1,35.0,10.0,17.0,35000.0,0.0,1,1.0,1
4,0,55.0,28.0,17.0,35000.0,2500.0,0,1.0,1
16,1,56.2,30.0,15.5,40000.0,5000.0,0,1.0,1
10,1,75.0,,,50000.0,0.0,1,1.0,1
4,1,105.0,58.0,35.0,50000.0,12000.0,0,1.0,1
15,1,31.0,18.0,8.0,18000.0,3000.0,0,1.0,1
7,1,36.0,17.4,9.0,25000.0,3000.0,0,1.0,1
11,1,35.0,18.0,7.0,25000.0,2000.0,0,1.0,1
14,1,42.0,20.0,9.0,22000.0,0.0,1,1.0,1
5,0,32.0,19.0,,24500.0,2500.0,0,1.0,1
17,1,46.0,30.0,6.0,28000.0,4000.0,0,1.0,1
16,0,38.9,10.7,17.0,31600.0,3000.0,0,1.0,1
7,1,55.0,8.0,,50000.0,0.0,1,1.0,1
5,0,30.0,15.0,5.0,18000.0,0.0,1,1.0,1
12,1,17.0,14.0,,20000.0,0.0,1,1.0,1
19,1,30.0,,,20000.0,0.0,1,1.0,1
11,1,41.0,10.0,,20000.0,0.0,1,1.0,1
13,1,38.5,9.0,,20000.0,0.0,1,1.0,1
17,1,31.0,15.0,8.5,21000.0,2500.0,0,1.0,1
20,1,25.0,,,24000.0,0.0,1,1.0,1
13,1,38.7,19.0,8.8,23000.0,4000.0,0,1.0,1
12,1,40.0,18.0,12.0,27000.0,3000.0,0,1.0,1
15,1,36.0,20.0,10.0,30000.0,3000.0,0,1.0,1
12,1,45.0,15.0,18.0,30000.0,4000.0,0,1.0,1
6,0,54.8,30.0,15.0,30000.0,5000.0,0,1.0,1
0,1,37.0,20.0,8.0,35000.0,4000.0,0,1.0,1
5,0,65.0,35.0,15.0,38000.0,5000.0,0,1.0,1
0,1,66.0,40.0,10.0,60000.0,5000.0,0,1.0,1
7,1,100.0,61.0,20.0,65000.0,7000.0,0,1.0,1
7,1,55.8,33.0,10.0,75000.0,4000.0,0,1.0,1
15,1,48.0,21.0,8.0,15000.0,3000.0,0,1.0,0
0,1,40.6,17.0,12.8,18000.0,1440.0,0,,1
20,1,36.0,9.0,,20000.0,0.0,1,1.0,1
0,1,34.3,12.4,13.9,19000.0,1520.0,0,,1
4,0,41.0,,,21000.0,0.0,1,1.0,1
12,0,24.7,24.7,,19500.0,2000.0,0,1.0,1
0,1,40.0,21.0,8.5,21000.0,1680.0,0,,1
0,1,23.3,18.0,5.0,22000.0,1760.0,0,,1
26,1,45.0,21.0,10.0,21000.0,2700.0,0,1.0,1
0,1,43.0,20.0,10.0,22000.0,1760.0,0,,1
13,1,53.0,13.0,,20000.0,4000.0,0,,1
5,0,25.0,25.0,,21000.0,3000.0,0,1.0,1
14,1,42.0,20.0,10.0,22000.0,2000.0,0,1.0,1
0,1,46.0,28.0,7.0,23000.0,1840.0,0,,1
18,1,51.0,30.0,7.0,27000.0,0.0,1,1.0,1
0,1,35.0,18.0,10.0,26000.0,2080.0,0,,1
5,0,41.0,16.0,11.0,26000.0,3000.0,0,1.0,1
4,0,37.0,15.0,14.0,30000.0,0.0,1,1.0,1
16,1,45.0,,,30000.0,0.0,1,1.0,1
18,1,65.0,45.0,7.0,27000.0,4500.0,0,1.0,1
0,1,34.5,17.0,11.4,30000.0,2400.0,0,,1
0,1,40.0,17.0,11.0,30000.0,2400.0,0,,1
0,1,32.0,13.0,10.0,30000.0,2400.0,0,,1
15,1,52.0,34.0,,28000.0,4000.0,0,1.0,1
0,1,46.0,29.0,8.0,28000.0,5500.0,0,1.0,1
0,1,44.0,21.0,11.0,35000.0,2800.0,0,,1
0,1,38.0,12.0,12.0,35000.0,2800.0,0,,1
7,1,24.0,,,35000.0,2500.0,0,,1
10,1,60.0,40.0,15.0,35000.0,5000.0,0,1.0,1
0,1,45.0,25.0,12.0,40000.0,3200.0,0,,1
0,1,60.0,35.0,7.0,40000.0,3200.0,0,,1
0,1,80.0,50.0,10.0,45000.0,3600.0,0,,1
17,1,42.0,13.0,15.0,60000.0,3500.0,0,1.0,1
10,0,25.0,18.0,5.0,14000.0,2500.0,0,1.0,1
10,1,24.0,18.0,,15000.0,3000.0,0,1.0,1
27,1,26.0,26.0,,18000.0,0.0,1,1.0,0
0,1,25.0,,,18000.0,0.0,1,1.0,1
4,0,29.0,14.5,6.3,18000.0,0.0,1,1.0,1
10,1,26.4,17.9,3.0,18500.0,0.0,1,1.0,1
6,0,25.0,16.0,5.0,19000.0,0.0,1,1.0,1
25,1,26.0,22.0,4.0,17000.0,2000.0,0,1.0,1
15,1,31.0,17.0,7.0,19000.0,0.0,1,1.0,1
10,0,26.0,18.0,6.0,18000.0,1600.0,0,1.0,1
10,1,31.0,18.0,5.0,18000.0,1500.0,0,1.0,1
4,0,36.0,19.0,11.0,18000.0,1600.0,0,1.0,1
9,0,35.0,16.0,9.5,20000.0,0.0,1,1.0,1
6,1,32.0,8.0,,18000.0,2000.0,0,1.0,1
3,0,40.0,20.0,11.0,20000.0,0.0,1,1.0,1
13,1,32.0,18.0,6.0,20000.0,0.0,1,1.0,1
0,1,40.0,14.0,14.0,17000.0,3500.0,0,1.0,1
5,1,35.0,17.0,9.0,17000.0,3500.0,0,1.0,1
10,0,28.0,18.0,2.0,19000.0,1700.0,0,1.0,1
14,1,35.0,20.0,7.0,18000.0,2500.0,0,1.0,1
7,1,30.0,18.0,6.0,18000.0,2500.0,0,1.0,1
15,1,39.0,16.0,9.0,21000.0,0.0,1,1.0,1
0,1,40.0,18.0,8.0,21000.0,0.0,1,1.0,0
6,0,30.0,20.0,4.0,19000.0,2000.0,0,1.0,1
7,1,33.0,17.0,6.0,20000.0,1000.0,0,1.0,1
5,0,24.0,16.0,5.0,18000.0,3000.0,0,1.0,1
7,1,36.0,15.0,9.2,21000.0,0.0,1,1.0,1
9,0,37.0,15.3,11.6,21000.0,0.0,1,1.0,1
20,0,25.0,15.0,5.0,20000.0,1500.0,0,1.0,1
0,1,42.0,16.0,12.0,22000.0,0.0,1,,1
0,1,24.0,5.0,,22000.0,0.0,1,,1
15,1,33.0,18.0,7.5,19000.0,3000.0,0,1.0,1
10,0,38.0,17.0,13.0,20000.0,2000.0,0,1.0,1
8,0,31.0,16.0,10.0,19000.0,3000.0,0,1.0,1
3,0,36.0,17.0,10.0,19500.0,2500.0,0,1.0,1
15,1,28.0,18.0,7.0,21000.0,1900.0,0,1.0,1
16,1,34.0,21.0,8.0,21000.0,1500.0,0,1.0,1
12,1,35.2,18.3,7.0,20000.0,2500.0,0,1.0,1
15,0,32.0,16.0,10.0,20000.0,3000.0,0,1.0,1
15,1,36.0,18.0,10.0,23000.0,0.0,1,1.0,1
0,1,38.0,14.0,13.7,23000.0,0.0,1,1.0,1
20,1,44.0,28.0,6.0,20000.0,3000.0,0,1.0,1
9,0,29.3,15.0,8.0,20000.0,3000.0,0,1.0,1
14,1,30.8,17.0,5.6,20000.0,3000.0,0,1.0,1
6,0,42.0,19.0,11.0,20000.0,3000.0,0,1.0,1
14,1,36.0,18.0,10.0,20000.0,3000.0,0,1.0,1
9,1,31.0,17.0,5.5,20000.0,3000.0,0,1.0,1
8,1,40.0,8.0,,20000.0,3000.0,0,1.0,1
15,0,37.8,16.0,8.3,20000.0,3500.0,0,1.0,1
19,1,35.0,18.0,8.0,20000.0,3500.0,0,1.0,1
10,1,34.0,18.0,7.0,22000.0,1500.0,0,1.0,1
4,1,36.0,20.0,7.0,20000.0,3500.0,0,1.0,1
15,1,35.3,18.0,8.5,24000.0,0.0,1,1.0,1
0,1,30.0,10.0,,22000.0,2000.0,0,1.0,1
12,1,30.0,15.0,4.0,24000.0,0.0,1,,1
10,1,39.0,20.0,8.0,22000.0,2000.0,0,1.0,1
0,1,30.0,15.0,10.0,20000.0,4000.0,0,1.0,1
19,1,51.0,20.0,11.0,20000.0,4000.0,0,1.0,1
30,1,32.38,14.0,10.1,24999.0,0.0,1,1.0,1
8,1,35.0,17.0,8.0,22000.0,2800.0,0,1.0,1
0,1,36.0,17.0,9.0,22000.0,2500.0,0,1.0,1
7,1,42.0,20.0,9.5,25000.0,0.0,1,1.0,1
7,1,75.0,37.6,13.5,25000.0,0.0,1,1.0,1
7,1,42.0,18.0,11.0,21000.0,4000.0,0,1.0,1
8,1,40.0,20.0,11.0,22000.0,3000.0,0,1.0,1
6,0,40.0,21.0,11.0,23000.0,2000.0,0,1.0,1
3,0,50.0,32.0,8.0,25000.0,0.0,1,1.0,1
5,0,28.0,18.0,5.0,25000.0,0.0,1,1.0,1
9,1,36.1,18.1,9.2,21000.0,4000.0,0,1.0,1
5,1,42.0,19.0,13.0,22000.0,3000.0,0,1.0,1
13,1,40.0,19.0,7.0,21000.0,4000.0,0,1.0,1
4,0,26.0,,,25000.0,0.0,1,1.0,1
4,1,27.0,16.0,7.0,24000.0,1500.0,0,1.0,1
18,1,51.0,32.0,7.0,20000.0,6000.0,0,1.0,1
15,0,29.7,14.1,8.3,23000.0,3000.0,0,1.0,1
10,0,24.2,24.2,,23000.0,3000.0,0,1.0,0
10,0,36.0,16.0,8.0,22000.0,4000.0,0,1.0,1
17,1,41.0,18.0,11.0,26000.0,0.0,1,1.0,1
13,1,33.0,17.0,10.0,26000.0,2.0,0,1.0,1
11,1,42.0,28.0,7.0,24000.0,2200.0,0,1.0,1
11,1,41.0,18.0,10.0,23000.0,3000.0,0,1.0,1
3,0,47.0,32.0,6.5,23000.0,3500.0,0,1.0,1
0,1,35.2,18.2,7.1,23000.0,3500.0,0,1.0,1
19,1,50.4,31.6,7.6,23000.0,3500.0,0,1.0,1
4,0,61.0,36.0,12.0,22000.0,4500.0,0,1.0,0
6,1,45.0,29.0,8.0,27000.0,0.0,1,1.0,1
12,1,28.0,14.0,5.0,24000.0,3000.0,0,1.0,1
15,1,45.0,20.0,14.0,23000.0,4000.0,0,1.0,1
12,1,36.8,17.0,10.0,25000.0,2000.0,0,1.0,1
10,0,46.0,34.0,5.0,23000.0,4000.0,0,1.0,1
31,1,49.1,32.0,9.5,24000.0,3000.0,0,1.0,1
5,0,38.0,17.0,15.0,27000.0,0.0,1,1.0,1
17,1,30.0,15.0,7.0,25000.0,2000.0,0,1.0,1
12,1,26.0,,,27000.0,0.0,1,1.0,1
6,0,40.0,17.0,10.0,25000.0,2000.0,0,1.0,1
12,1,29.0,,,25000.0,2500.0,0,1.0,1
23,1,42.0,10.0,,23000.0,4500.0,0,1.0,1
20,1,36.0,16.0,10.0,25000.0,3000.0,0,1.0,1
15,1,50.0,31.0,10.0,28000.0,0.0,1,,1
11,1,92.0,67.0,12.0,85000.0,0.0,1,1.0,1
10,1,65.0,16.0,30.0,55000.0,5000.0,0,1.0,1
12,1,45.0,27.0,7.0,32000.0,1900.0,0,1.0,1
5,1,28.0,18.0,4.0,31990.0,5000.0,0,1.0,1
8,1,32.0,18.0,5.0,35715.0,6000.0,0,1.0,1
20,1,57.0,34.0,6.0,32000.0,2500.0,0,1.0,1
0,1,38.7,20.0,11.0,27000.0,0.0,1,1.0,0
8,1,27.0,15.0,9.0,27000.0,3500.0,0,1.0,1
5,1,28.0,14.0,6.0,28000.0,5000.0,0,1.0,1
10,1,80.0,42.0,14.0,39000.0,6000.0,0,1.0,1
5,1,55.0,40.0,10.0,45000.0,5000.0,0,1.0,1
12,1,90.0,62.0,12.0,50000.0,7000.0,0,1.0,1
10,1,110.0,69.0,20.0,50000.0,10000.0,0,1.0,1
11,1,68.0,29.0,20.0,80000.0,5000.0,0,1.0,1
20,1,66.0,40.7,6.0,30000.0,5000.0,0,1.0,1
0,1,26.0,17.0,5.0,25000.0,2000.0,0,1.0,1
0,1,54.0,34.0,9.0,25000.0,4000.0,0,,1
0,1,40.0,18.0,11.0,46000.0,4000.0,0,1.0,1
10,1,80.6,37.6,18.4,50000.0,5000.0,0,1.0,1
20,1,40.0,,,25000.0,0.0,1,1.0,1
0,1,58.0,32.0,10.0,25000.0,3000.0,0,,0
10,1,43.0,31.0,6.0,29000.0,1.0,0,1.0,1
36,1,57.0,10.0,,30000.0,0.0,1,1.0,1
4,0,55.0,22.0,17.0,30000.0,3000.0,0,1.0,1
10,1,38.0,17.0,12.0,35000.0,4000.0,0,1.0,1
15,1,66.0,42.0,10.0,65000.0,5000.0,0,1.0,1
19,1,93.0,32.0,25.0,80000.0,7000.0,0,1.0,1
7,1,37.0,19.0,9.0,21000.0,3000.0,0,1.0,1
8,1,66.0,38.0,15.0,35000.0,0.0,1,1.0,1
11,1,23.0,,,30000.0,5000.0,0,1.0,0
10,1,40.0,18.0,10.0,36000.0,3000.0,0,1.0,1
13,1,90.0,55.0,25.0,110000.0,15000.0,0,1.0,1
3,0,30.0,,,20000.0,0.0,1,1.0,0
15,0,32.85,16.0,8.8,20000.0,1500.0,0,1.0,1
16,1,34.0,17.0,7.0,23000.0,4000.0,0,1.0,1
14,1,25.9,10.0,9.0,25000.0,3000.0,0,1.0,1
4,0,80.0,16.0,,29000.0,0.0,1,1.0,1
8,1,40.0,20.0,10.0,30000.0,0.0,1,1.0,1
5,1,40.0,18.0,10.0,35000.0,1.0,0,1.0,1
10,1,12.3,,,30000.0,5500.0,0,1.0,0
11,1,35.7,15.1,10.0,32000.0,4000.0,0,1.0,1
5,1,33.0,20.0,6.0,38000.0,100.0,0,1.0,0
10,1,14.8,2.1,,33000.0,5500.0,0,1.0,0
20,1,21.4,2.1,,39500.0,5500.0,0,1.0,0
10,1,23.4,2.1,,42500.0,5500.0,0,1.0,0
5,1,78.0,,,50000.0,5000.0,0,1.0,1
15,1,61.0,33.5,12.0,58000.0,4000.0,0,1.0,1
10,1,22.5,,,15000.0,1000.0,0,1.0,1
4,0,34.7,17.0,10.0,20000.0,3000.0,0,1.0,1
9,1,73.0,37.0,12.0,37000.0,0.0,1,1.0,1
0,1,58.0,34.2,10.6,27000.0,5000.0,0,1.0,1
31,1,65.0,35.0,16.0,34000.0,5000.0,0,1.0,1
11,1,43.0,19.0,13.0,20000.0,2500.0,0,1.0,1
20,1,46.0,18.0,8.0,25000.0,3000.0,0,1.0,1
8,0,34.0,17.5,7.8,25000.0,3700.0,0,1.0,1
14,1,27.0,16.0,4.0,20400.0,2500.0,0,1.0,1
20,1,41.8,12.4,14.0,25500.0,3500.0,0,1.0,1
10,1,56.0,24.6,11.0,31200.0,4000.0,0,1.0,1
15,1,58.0,33.0,11.0,38000.0,4500.0,0,1.0,1
12,1,88.3,,,45000.0,4000.0,0,1.0,0
21,1,60.0,33.0,9.0,45000.0,5000.0,0,1.0,1
4,1,80.0,,,55000.0,0.0,1,1.0,1
5,0,95.0,40.0,40.0,60000.0,6000.0,0,1.0,1
15,1,114.0,71.0,14.0,60000.0,8000.0,0,,1
13,1,95.0,,,85000.0,0.0,1,1.0,1
20,1,25.0,15.0,,18000.0,2300.0,0,1.0,0
18,1,37.0,25.0,10.0,17000.0,3000.0,0,1.0,1
20,1,25.0,15.0,5.0,17000.0,3000.0,0,1.0,1
12,1,34.0,,,20000.0,3000.0,0,1.0,0
20,1,40.0,,,20000.0,3500.0,0,1.0,1
10,1,50.0,31.0,10.0,24000.0,0.0,1,1.0,1
10,1,40.0,,,23000.0,2000.0,0,1.0,1
7,1,42.0,12.0,,25000.0,2000.0,0,1.0,1
15,1,54.6,33.2,8.5,25000.0,2000.0,0,1.0,1
13,1,31.0,18.0,6.0,27500.0,0.0,1,1.0,1
7,1,55.0,30.0,8.0,30000.0,0.0,1,1.0,1
5,1,30.0,20.0,4.0,28000.0,3000.0,0,1.0,1
6,1,30.0,15.0,4.0,28000.0,3000.0,0,1.0,1
6,1,30.0,15.0,4.0,28000.0,3000.0,0,1.0,1
13,1,46.0,33.0,8.0,30000.0,5000.0,0,1.0,1
15,1,49.0,29.0,9.0,30000.0,5000.0,0,1.0,1
7,1,23.0,10.0,5.0,35500.0,0.0,1,1.0,1
10,1,17.0,10.0,4.0,35500.0,0.0,1,1.0,1
0,1,37.0,18.0,10.0,35000.0,2000.0,0,1.0,1
0,1,46.0,32.0,11.0,33000.0,4000.0,0,1.0,1
10,1,48.0,18.0,,38000.0,0.0,1,1.0,1
13,1,45.0,17.0,15.0,35000.0,3500.0,0,1.0,1
9,1,70.0,44.0,15.0,33000.0,6000.0,0,1.0,1
0,1,22.0,10.0,4.0,40000.0,5000.0,0,1.0,1
7,1,23.0,13.0,5.0,42000.0,0.0,1,1.0,1
10,1,22.0,12.0,4.0,42000.0,0.0,1,1.0,1
10,0,54.0,34.0,12.0,37000.0,6000.0,0,1.0,1
7,1,37.0,20.0,10.0,40000.0,4000.0,0,1.0,1
16,1,62.0,42.0,12.0,40000.0,4500.0,0,1.0,1
6,1,30.0,16.0,4.0,40000.0,5000.0,0,1.0,1
0,1,29.0,15.0,5.0,45000.0,5000.0,0,1.0,1
7,1,24.0,15.0,5.0,45000.0,0.0,1,1.0,1
7,1,100.0,72.0,8.0,40000.0,8000.0,0,1.0,1
0,1,61.0,39.0,8.0,43000.0,5000.0,0,1.0,1
19,1,61.0,39.0,8.0,43000.0,5000.0,0,1.0,1
10,1,47.0,18.0,11.0,50000.0,0.0,1,1.0,0
0,1,27.0,12.0,5.0,45000.0,5000.0,0,1.0,1
0,1,85.0,50.0,20.0,45000.0,5000.0,0,1.0,1
10,1,78.0,57.0,10.0,45000.0,5000.0,0,1.0,1
15,1,68.0,49.0,11.0,45000.0,5500.0,0,,0
0,1,60.0,37.0,9.0,50000.0,4000.0,0,1.0,1
16,1,90.0,50.0,20.0,50000.0,5000.0,0,1.0,1
7,1,80.0,40.0,25.0,50000.0,5000.0,0,1.0,1
0,1,40.0,21.0,11.0,58000.0,5000.0,0,1.0,1
0,1,40.0,21.0,11.0,58000.0,5000.0,0,1.0,1
3,1,72.0,50.0,10.0,50000.0,8000.0,0,1.0,1
0,1,143.0,80.0,15.0,75000.0,6000.0,0,1.0,1
0,1,89.0,50.0,12.0,80000.0,4000.0,0,1.0,1
3,1,90.0,54.0,12.0,80000.0,5000.0,0,1.0,1
0,1,94.0,54.0,11.0,80000.0,7000.0,0,1.0,1
0,1,82.0,45.0,20.0,85000.0,8000.0,0,1.0,1
5,0,23.0,,,17000.0,0.0,1,1.0,1
33,1,34.0,19.0,7.0,18000.0,0.0,1,1.0,1
0,1,24.0,,,17000.0,2000.0,0,,1
22,1,24.0,15.0,5.0,18000.0,1000.0,0,1.0,1
0,1,34.0,18.0,7.0,19000.0,1520.0,0,,1
0,1,35.0,17.0,8.0,21000.0,1680.0,0,,1
15,1,39.0,17.0,11.0,20000.0,4000.0,0,1.0,1
23,1,38.0,20.0,12.0,24000.0,0.0,1,1.0,1
15,1,31.0,16.0,8.0,22000.0,2500.0,0,1.0,1
14,1,34.5,,,22000.0,3500.0,0,1.0,1
19,1,35.0,23.0,,23000.0,3000.0,0,1.0,1
0,1,47.0,27.0,8.0,25000.0,2000.0,0,,1
0,1,32.0,18.0,6.0,25000.0,2000.0,0,,1
10,1,34.0,14.5,8.8,25000.0,2000.0,0,1.0,1
0,1,40.0,24.0,9.0,26000.0,2080.0,0,,1
0,1,40.0,17.0,10.0,26000.0,2080.0,0,,1
0,1,32.0,18.0,6.0,27000.0,2160.0,0,,1
10,1,37.0,18.0,7.0,27000.0,2000.0,0,1.0,1
2,1,38.0,9.0,,29900.0,0.0,1,1.0,1
7,1,53.0,30.0,8.0,27000.0,3500.0,0,1.0,1
0,1,66.0,40.0,20.0,30000.0,2400.0,0,,1
0,1,60.0,45.0,10.0,30000.0,2400.0,0,,1
0,1,42.0,24.0,14.0,30000.0,2400.0,0,,1
9,1,39.5,14.0,11.0,30000.0,3000.0,0,1.0,1
1,1,50.0,30.0,8.0,33000.0,0.0,1,1.0,1
7,1,60.0,24.0,30.0,33000.0,0.0,1,1.0,1
20,1,57.2,38.0,5.0,33800.0,0.0,1,1.0,1
0,1,45.5,30.0,8.0,32000.0,2560.0,0,,1
14,1,45.0,,,35000.0,0.0,1,1.0,1
12,1,31.0,10.0,,32000.0,3000.0,0,1.0,1
0,1,53.0,27.0,18.0,33000.0,2640.0,0,,1
13,1,65.0,38.0,12.0,36000.0,5500.0,0,1.0,1
9,1,37.0,16.0,11.0,40000.0,2500.0,0,1.0,1
11,1,48.0,26.0,7.0,40000.0,3500.0,0,1.0,1
17,1,52.0,24.0,16.0,40000.0,5000.0,0,1.0,1
0,1,74.8,48.0,10.0,43000.0,3440.0,0,,1
0,1,85.0,55.0,15.0,45000.0,3600.0,0,,1
0,1,78.0,15.0,40.0,46000.0,3680.0,0,,1
0,1,60.0,40.0,12.0,50000.0,5000.0,0,1.0,1
14,1,81.7,,,50000.0,6000.0,0,1.0,1
10,1,18.0,,,15000.0,1500.0,0,1.0,1
4,0,24.0,24.0,,17000.0,0.0,1,1.0,1
28,1,21.0,12.0,5.0,17000.0,0.0,1,,1
10,1,33.0,18.0,7.0,17000.0,0.0,1,,1
10,1,22.0,,,15500.0,1500.0,0,1.0,1
10,1,40.0,20.0,10.0,17000.0,0.0,1,1.0,1
0,1,33.0,16.0,6.5,18000.0,0.0,1,,1
15,1,26.0,24.0,,16000.0,2000.0,0,1.0,1
15,0,43.0,21.5,11.0,15000.0,3000.0,0,,1
13,1,19.5,16.5,,17000.0,1400.0,0,1.0,1
13,1,19.5,,,15000.0,3000.0,0,1.0,0
14,1,22.1,15.0,3.0,15000.0,4000.0,0,1.0,1
4,0,30.0,6.0,,17000.0,2000.0,0,1.0,1
15,1,41.0,27.0,5.8,16000.0,3000.0,0,1.0,1
20,1,31.0,16.0,9.0,17000.0,2000.0,0,1.0,1
20,1,29.0,19.0,,17000.0,2500.0,0,1.0,1
13,1,22.1,19.0,,18000.0,1600.0,0,1.0,1
4,0,32.0,9.0,,20000.0,0.0,1,1.0,1
0,1,29.0,18.0,,20000.0,0.0,1,,1
16,1,30.0,15.0,8.5,20000.0,0.0,1,1.0,1
20,1,26.4,,,20000.0,0.0,1,,1
4,0,27.0,24.0,2.0,20000.0,0.0,1,1.0,1
5,1,30.0,24.0,5.0,15000.0,5000.0,0,1.0,1
5,0,34.0,18.0,8.0,17000.0,3000.0,0,1.0,1
24,1,33.0,15.0,10.0,20000.0,0.0,1,1.0,1
5,1,18.0,14.0,2.0,18000.0,2000.0,0,1.0,0
3,0,27.0,18.0,7.0,20000.0,0.0,1,1.0,1
13,1,22.8,19.6,,19000.0,1700.0,0,1.0,1
13,1,27.5,,,21000.0,0.0,1,1.0,1
9,0,38.0,18.5,10.0,19000.0,2000.0,0,1.0,1
15,1,39.0,12.0,,21000.0,0.0,1,1.0,1
0,1,34.0,18.0,6.9,19000.0,2800.0,0,,0
13,1,26.0,22.8,,20000.0,1900.0,0,1.0,1
11,1,36.0,16.0,10.0,19000.0,2500.0,0,1.0,1
14,1,35.0,11.0,,22000.0,0.0,1,1.0,1
29,1,31.0,17.5,6.0,19000.0,3000.0,0,1.0,1
0,1,38.7,15.0,14.0,22000.0,0.0,1,,1
3,0,28.0,,,22000.0,0.0,1,1.0,1
14,1,33.0,18.0,7.0,20000.0,2000.0,0,1.0,1
15,1,47.0,16.0,15.0,19000.0,3000.0,0,1.0,1
20,1,31.0,16.0,6.0,20000.0,2000.0,0,1.0,1
9,1,38.0,17.0,11.0,19000.0,3000.0,0,1.0,1
15,1,37.0,10.0,,20000.0,2500.0,0,1.0,1
4,0,42.0,15.0,,23000.0,0.0,1,1.0,1
10,1,86.0,48.0,12.0,35000.0,5000.0,0,1.0,1
15,1,43.0,20.0,12.0,35000.0,5000.0,0,1.0,1
15,1,88.0,45.0,15.0,70000.0,5000.0,0,1.0,1
14,1,148.0,90.0,25.0,105000.0,10000.0,0,1.0,1
5,1,109.0,63.0,12.0,80000.0,6000.0,0,1.0,1
15,1,148.6,87.2,24.9,105000.0,10000.0,0,1.0,1
10,0,30.0,15.0,8.0,25000.0,3000.0,0,1.0,1
11,1,56.0,39.0,10.0,33000.0,5000.0,0,1.0,1
0,1,51.0,31.3,10.0,40000.0,0.0,1,,0
15,1,49.2,13.6,22.0,42900.0,0.0,1,1.0,1
15,1,39.8,15.8,13.0,40400.0,3000.0,0,1.0,1
4,1,55.0,33.0,10.0,40000.0,5000.0,0,1.0,1
4,1,60.0,18.0,20.0,40000.0,6000.0,0,1.0,1
5,0,40.0,18.0,14.0,45000.0,3000.0,0,1.0,1
0,1,36.0,18.0,6.0,43000.0,6000.0,0,1.0,0
11,1,54.0,34.0,13.0,55000.0,4000.0,0,1.0,1
15,1,54.0,19.0,13.0,55000.0,5000.0,0,1.0,1
8,0,68.0,36.0,18.0,75000.0,5000.0,0,1.0,1
8,1,88.0,41.0,18.0,85000.0,10000.0,0,1.0,1
14,1,180.0,90.0,25.0,90000.0,12000.0,0,1.0,1
0,1,109.0,64.0,16.0,107500.0,0.0,1,2.0,1
0,1,93.0,55.0,15.0,118000.0,0.0,1,2.0,1
10,0,39.0,17.0,10.0,30000.0,4000.0,0,,1
0,1,40.0,18.0,14.0,45000.0,4000.0,0,1.0,1
0,1,32.0,15.0,10.0,53000.0,7000.0,0,1.0,1
0,1,60.0,34.0,15.0,60000.0,4000.0,0,1.0,1
0,1,93.0,50.0,15.0,110000.0,8000.0,0,1.0,1
10,0,48.0,22.0,10.0,40000.0,4000.0,0,1.0,1
2,1,60.0,40.0,7.0,45000.0,5000.0,0,1.0,1
0,1,32.0,17.1,8.0,49000.0,2000.0,0,1.0,1
14,1,70.0,54.0,12.0,49800.0,3000.0,0,1.0,1
15,1,80.0,32.0,34.0,49000.0,6000.0,0,1.0,0
10,0,68.0,46.0,10.0,53000.0,7000.0,0,1.0,1
5,0,70.0,38.0,15.0,75000.0,5000.0,0,1.0,1
10,1,110.0,75.0,20.0,75000.0,7500.0,0,1.0,1
25,1,66.7,34.8,14.7,80000.0,6500.0,0,1.0,1
5,0,61.0,32.0,13.0,80000.0,10000.0,0,1.0,1
17,1,107.0,64.0,16.0,95000.0,12000.0,0,1.0,1
20,1,174.0,110.0,22.0,100000.0,15000.0,0,1.0,1
20,1,148.6,87.2,24.9,105000.0,10500.0,0,1.0,1
0,1,47.0,22.0,10.0,53000.0,0.0,1,2.0,1
0,1,70.0,40.0,13.0,79600.0,0.0,1,2.0,1
0,1,109.0,64.0,16.0,86400.0,0.0,1,2.0,1
13,1,39.0,17.0,10.0,30000.0,4500.0,0,1.0,1
25,1,50.0,22.0,8.0,50000.0,5000.0,0,1.0,1
2,1,85.0,57.0,14.0,57000.0,5300.0,0,1.0,1
20,1,110.0,55.0,40.0,150000.0,10000.0,0,1.0,1
20,1,157.0,105.0,18.0,190000.0,10000.0,0,1.0,1
16,1,63.0,35.0,15.0,65000.0,7000.0,0,1.0,1
27,1,30.0,20.0,5.0,35000.0,7000.0,0,1.0,1
27,1,42.0,25.0,10.0,38000.0,8000.0,0,1.0,1
8,1,70.0,,,60000.0,7000.0,0,1.0,1
27,1,60.0,22.0,25.0,60000.0,9000.0,0,1.0,1
