id,ceiling_height,metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term,rooms_count,types_room,floor,house_floor,house_type,parking,renovation,count_loggia,count_balcony,view_of_courtyard,view_of_street,combined_bathroom_count,separate_bathroom_count,is_child,is_pet,room_furniture,kitchen_furniture,bath,shower_cabin,washing_machine,air_conditioner,dishwasher,tv,fridge,internet,telephone,count_passenger_lift,count_freight_lift,is_garbage_chute
268998049,,10,1,53.0,,,45000.0,0.0,1,1.0,1,2.0,", Изолированная",4,14,1.0,,1.0,0.0,1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
273812010,2.5,12,1,40.0,19.0,10.0,47000.0,0.0,1,1.0,1,1.0,,3,14,5.0,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
271101699,2.8,4,1,40.0,21.0,10.0,47000.0,0.0,1,1.0,1,1.0,,11,17,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273841600,,9,1,55.0,,,48000.0,0.0,1,1.0,1,3.0,,4,5,1.0,,2.0,0.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0
274968990,,14,1,43.0,29.0,6.0,50000.0,0.0,1,1.0,1,2.0,,4,9,0.0,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
272396413,,6,1,57.0,34.0,9.0,50000.0,0.0,1,1.0,1,2.0,,7,14,5.0,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
274847947,,11,1,43.0,27.0,8.0,50000.0,0.0,1,1.0,1,2.0,", Изолированная",1,5,5.0,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
274715553,2.6,14,1,46.0,26.0,8.0,50000.0,0.0,1,1.0,1,2.0,,1,8,5.0,,,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
273909203,2.75,9,1,38.5,26.2,7.3,50000.0,0.0,1,1.0,1,1.0,,14,14,8.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
273408556,3.2,2,1,62.0,38.0,10.0,50000.0,0.0,1,1.0,1,2.0,", Изолированная",7,8,5.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
274784690,,8,1,37.0,17.0,6.0,50000.0,0.0,1,1.0,1,1.0,,8,9,5.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
273608920,2.64,6,1,38.0,6.0,,50000.0,0.0,1,1.0,1,2.0,", Изолированная",6,9,5.0,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
274950377,,12,1,60.0,45.0,7.0,60000.0,0.0,1,1.0,0,2.0,,3,5,1.0,,,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
273960242,,14,1,62.0,35.0,12.0,60000.0,0.0,1,1.0,1,2.0,", Изолированная",8,17,9.0,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
274001095,2.74,3,1,34.0,20.0,10.0,60000.0,0.0,1,1.0,1,1.0,,24,25,0.0,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0
272092961,2.7,5,1,65.0,40.0,13.0,65000.0,0.0,1,1.0,1,2.0,,16,17,0.0,,,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
274655531,2.64,10,1,55.0,32.0,10.0,65000.0,0.0,1,1.0,1,2.0,", Изолированная",2,12,0.0,0.0,2.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274190504,,7,1,85.5,54.3,10.0,65000.0,0.0,1,1.0,1,3.0,", Изолированная",2,17,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
271653899,,9,1,65.0,41.0,8.0,68000.0,0.0,1,1.0,1,3.0,", Изолированная",8,16,1.0,,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
272826954,,7,1,100.0,15.0,,80000.0,0.0,1,1.0,1,3.0,", Оба варианта",6,14,8.0,4.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,
273775509,2.74,2,1,82.0,60.0,12.0,120000.0,0.0,1,1.0,1,3.0,", Смежная",2,25,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
274757189,,5,1,25.0,10.0,9.0,25000.0,0.0,1,1.0,1,,,8,8,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
274917295,,3,1,33.0,18.0,6.0,30000.0,0.0,1,1.0,1,1.0,,3,5,0.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,
274931457,2.64,15,1,31.0,18.0,6.0,31500.0,0.0,1,1.0,1,1.0,,5,5,1.0,0.0,1.0,0.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,0.0
274422655,2.64,6,1,35.0,20.0,7.0,35000.0,0.0,1,1.0,1,1.0,,2,9,5.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
274603132,2.64,16,1,35.0,20.0,10.0,35000.0,0.0,1,1.0,0,1.0,,9,12,1.0,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
153597665,,5,1,32.0,18.0,6.0,35000.0,0.0,1,1.0,1,1.0,,2,5,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0
253808204,2.64,10,1,37.0,20.0,12.0,36000.0,0.0,1,1.0,1,1.0,,4,12,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
206185139,,9,1,36.0,17.0,9.5,37000.0,0.0,1,1.0,1,1.0,,7,9,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
272153336,2.48,10,1,35.1,19.5,7.5,39000.0,0.0,1,1.0,1,1.0,,11,12,9.0,,1.0,,,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
275001202,,5,1,35.0,17.0,12.0,39000.0,0.0,1,1.0,1,1.0,,4,9,5.0,0.0,2.0,1.0,1.0,,,0.0,1.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201775193,2.5,6,1,35.0,18.0,9.0,39000.0,0.0,1,1.0,1,1.0,,4,9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
151942361,,1,1,62.0,36.0,10.0,39999.0,0.0,1,1.0,1,2.0,,5,8,6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
274452674,,5,1,40.0,20.0,10.0,40000.0,0.0,1,1.0,1,1.0,,4,17,0.0,,2.0,1.0,0.0,,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
166609594,27.0,4,1,36.0,18.0,9.0,40000.0,0.0,1,1.0,1,1.0,,2,17,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
234951391,,3,1,38.0,22.7,7.5,40000.0,0.0,1,1.0,1,2.0,", Изолированная",3,9,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
273887892,,10,1,47.0,29.0,7.0,43000.0,0.0,1,1.0,1,2.0,", Изолированная",7,12,1.0,,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
262398477,,2,1,41.0,21.0,10.0,45000.0,0.0,1,1.0,1,1.0,,10,17,0.0,,2.0,0.0,1.0,,,1.0,0.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
271604674,2.6,12,1,50.0,32.0,12.0,45000.0,0.0,1,1.0,1,1.0,,4,16,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
274571679,2.5,11,1,45.0,30.0,6.8,45000.0,0.0,1,1.0,1,2.0,", Изолированная",7,12,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
274222999,,8,1,38.0,,,45000.0,0.0,1,1.0,1,1.0,,5,12,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
271735394,,16,1,56.7,32.9,9.4,48000.0,0.0,1,1.0,1,2.0,,9,14,5.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
272585394,,0,1,48.0,32.0,8.0,50000.0,0.0,1,1.0,1,2.0,,3,9,,1.0,3.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,
257804251,2.74,4,1,63.4,33.7,13.0,50000.0,0.0,1,1.0,1,2.0,,2,17,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
274844681,,12,1,84.0,56.0,10.0,52000.0,0.0,1,1.0,1,3.0,", Изолированная",7,8,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
270241677,,12,1,38.0,,,53000.0,0.0,1,1.0,1,2.0,,4,12,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
274839118,,7,1,55.0,,,54500.0,0.0,1,1.0,1,2.0,,7,14,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,
273736980,,0,0,70.0,15.0,,55000.0,0.0,1,,1,2.0,,6,14,,,,0.0,1.0,,,0.0,2.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
268310355,,3,1,42.0,20.0,7.0,55000.0,0.0,1,1.0,1,1.0,,11,12,0.0,,2.0,0.0,1.0,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
193005568,2.74,2,1,63.0,33.0,14.0,55000.0,0.0,1,1.0,1,2.0,", Изолированная",6,25,8.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
274682288,,8,1,60.0,32.0,11.0,55000.0,0.0,1,1.0,1,2.0,", Изолированная",5,12,0.0,,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
274181922,2.7,5,1,52.0,8.0,,57000.0,0.0,1,1.0,1,2.0,", Изолированная",1,14,5.0,0.0,2.0,,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
272777942,2.7,2,1,60.0,35.0,15.0,59000.0,0.0,1,1.0,1,2.0,", Изолированная",8,22,9.0,,2.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
258034131,,9,1,55.0,33.0,10.0,60000.0,0.0,1,1.0,1,2.0,", Изолированная",16,17,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
274383615,3.0,15,1,78.0,52.0,9.0,60000.0,0.0,1,1.0,1,3.0,", Изолированная",3,5,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,
274907894,2.74,2,1,60.0,34.0,14.0,60000.0,0.0,1,1.0,1,2.0,", Изолированная",3,25,0.0,,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0
273068301,,1,1,52.0,34.0,9.0,60000.0,0.0,1,1.0,1,2.0,", Изолированная",9,9,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
203237591,2.7,7,1,70.0,32.0,13.0,65000.0,0.0,1,1.0,1,2.0,", Изолированная",13,17,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
274130117,2.64,6,1,57.0,30.2,16.0,65000.0,0.0,1,1.0,1,2.0,", Изолированная",3,9,5.0,,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
202805765,2.74,2,1,76.0,47.0,15.0,70000.0,0.0,1,1.0,1,3.0,", Изолированная",19,25,0.0,,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
214185311,,5,1,65.0,38.0,12.0,75000.0,0.0,1,1.0,1,2.0,", Изолированная",23,25,,,2.0,1.0,0.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
274979725,2.74,2,1,70.0,13.0,,80000.0,0.0,1,1.0,1,2.0,", Изолированная",22,25,0.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0
273556019,2.8,10,1,100.0,64.0,11.0,90000.0,0.0,1,1.0,1,3.0,", Изолированная",6,16,5.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
273189670,2.74,2,1,82.0,60.0,12.0,120000.0,0.0,1,1.0,1,3.0,", Изолированная",2,25,0.0,,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0
270937844,,10,1,42.9,28.2,,40000.0,0.0,1,2.0,1,2.0,", Смежная",4,5,5.0,,2.0,0.0,1.0,1.0,0.0,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
274896314,2.64,15,1,40.0,30.0,6.0,50000.0,0.0,1,1.0,1,2.0,", Изолированная",2,8,5.0,,2.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
264846712,2.7,13,1,44.0,22.0,12.0,35000.0,0.0,1,1.0,1,1.0,,11,14,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
272822210,2.75,3,1,51.4,20.6,17.2,65000.0,0.0,1,1.0,1,2.0,,8,22,9.0,4.0,2.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,
274866036,,4,1,29.0,15.0,3.0,35000.0,0.0,1,1.0,1,1.0,,2,9,5.0,,1.0,,,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
216130839,,12,1,43.0,,,40000.0,0.0,1,1.0,1,2.0,", Смежная",2,5,5.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,
273616571,2.64,5,1,46.0,34.0,9.0,40000.0,0.0,1,1.0,1,2.0,", Изолированная",2,9,1.0,,2.0,,,1.0,1.0,0.0,1.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
274361620,2.64,5,1,31.0,,,40000.0,0.0,1,1.0,1,1.0,,9,9,1.0,,1.0,0.0,1.0,1.0,0.0,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
274691800,2.64,11,1,34.0,22.0,6.0,41000.0,0.0,1,1.0,1,1.0,,2,9,1.0,,2.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
274889168,2.64,8,1,30.0,20.0,4.0,45000.0,0.0,1,1.0,1,1.0,,2,8,5.0,,2.0,,,1.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
274496359,,8,1,38.0,18.0,10.0,45000.0,0.0,1,1.0,1,1.0,,4,12,0.0,,2.0,0.0,1.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
273292496,2.5,8,1,39.4,19.0,10.0,47000.0,0.0,1,1.0,1,1.0,,3,14,5.0,0.0,2.0,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
264336571,2.64,5,1,35.0,,,50000.0,0.0,1,2.0,1,1.0,,1,12,1.0,,2.0,,,0.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
274758588,2.77,14,1,42.0,8.0,,50000.0,0.0,1,1.0,1,2.0,", Смежная",5,5,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,0.0
273993175,2.64,7,1,48.0,,,50000.0,0.0,1,1.0,0,2.0,,9,9,5.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
259940019,,14,1,46.0,31.0,6.0,53000.0,0.0,1,1.0,1,2.0,,5,5,5.0,,2.0,,,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
273419152,,8,1,67.0,52.0,13.0,55000.0,0.0,1,1.0,1,2.0,", Изолированная",17,17,0.0,,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
273476796,,11,1,70.0,40.0,13.0,60000.0,0.0,1,1.0,1,2.0,", Оба варианта",16,17,0.0,0.0,3.0,,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
273868029,,8,1,60.4,14.0,,60000.0,0.0,1,1.0,1,2.0,", Изолированная",14,17,0.0,,2.0,2.0,0.0,1.0,0.0,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
264725488,2.6,2,1,42.0,20.0,10.0,61000.0,0.0,1,1.0,1,1.0,,12,16,0.0,,2.0,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
274889785,2.9,17,1,69.0,40.0,10.0,69000.0,0.0,1,1.0,1,3.0,", Оба варианта",7,23,9.0,0.0,3.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0
273100088,,17,1,61.9,13.0,33.0,70000.0,0.0,1,1.0,1,2.0,", Смежная",23,23,9.0,4.0,2.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0
200944912,2.74,10,1,80.0,57.0,10.0,75000.0,0.0,1,1.0,1,3.0,", Изолированная",2,17,0.0,,3.0,1.0,0.0,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
274057784,2.74,2,1,66.0,13.0,,85000.0,0.0,1,1.0,1,2.0,", Изолированная",22,25,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0
268293465,3.0,4,1,74.0,,,95000.0,0.0,1,1.0,1,3.0,,12,22,9.0,4.0,2.0,,,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,
274330710,2.5,5,1,38.0,19.0,9.0,40000.0,0.0,1,1.0,1,1.0,,6,16,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
220224604,2.65,9,1,40.0,18.0,10.0,42000.0,0.0,1,1.0,1,1.0,,13,17,0.0,0.0,2.0,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
250429339,2.48,10,1,43.0,36.0,5.0,45000.0,0.0,1,1.0,1,2.0,", Изолированная",1,5,5.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,
274944094,2.74,3,1,62.0,47.0,13.0,57000.0,0.0,1,1.0,1,2.0,", Изолированная",8,25,0.0,,1.0,0.0,2.0,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
267762929,2.64,6,1,43.0,6.0,,57000.0,0.0,1,1.0,1,2.0,", Изолированная",8,9,5.0,0.0,1.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
274148336,,12,1,65.0,47.5,,75000.0,0.0,1,1.0,1,3.0,", Изолированная",3,16,0.0,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,
274784826,,5,1,32.0,25.0,5.0,59999.0,0.0,1,1.0,1,,,1,5,5.0,,3.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,
270247793,,7,1,24.0,20.0,,75000.0,0.0,1,1.0,1,1.0,,3,3,,,1.0,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
274360914,,11,1,42.8,,,120000.0,0.0,1,1.0,1,2.0,,13,19,9.0,4.0,3.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
269725114,3.0,5,1,110.0,61.0,14.0,220000.0,0.0,1,1.0,1,3.0,,2,8,9.0,0.0,2.0,,,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
