id,ceiling_height,metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term,ceiling_height_known,rooms_count,types_room,floor,house_floor,house_type,parking,renovation,count_loggia,count_balcony,view_of_courtyard,view_of_street,combined_bathroom_count,separate_bathroom_count,is_child,is_pet,room_furniture,kitchen_furniture,bath,shower_cabin,washing_machine,air_conditioner,dishwasher,tv,fridge,internet,telephone,count_passenger_lift,count_freight_lift,is_garbage_chute,living_area_known,kitchen_area_known
274645869,2.64,9,1,120.0,17.0,17.0,280000.0,0.0,1,1.0,1,0,4.0,", Оба варианта",16,25,9.0,4.0,,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,0.0,1,0
240747445,2.64,14,1,39.0,19.0,7.0,30000.0,0.0,1,1.0,1,0,1.0,,6,9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1.0,1,1
274550445,2.64,12,1,31.4,21.2,5.2,33000.0,0.0,1,1.0,1,0,1.0,,8,9,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,1,1
273525459,2.48,7,1,32.0,18.0,5.5,33000.0,0.0,1,1.0,1,1,1.0,,3,5,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,1,1
274310846,2.64,15,1,38.0,19.0,9.0,36000.0,0.0,1,1.0,1,0,1.0,,2,17,9.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,0.0,0.0,1,1
274789114,2.64,9,1,32.0,21.0,5.5,38000.0,0.0,1,1.0,1,0,1.0,,5,9,1.0,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,1,1.0,0.0,1.0,1,1
274189440,2.64,10,1,39.0,20.0,9.0,38000.0,0.0,1,1.0,1,1,1.0,,6,12,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,3.0,0.0,1.0,1,1
273522626,2.64,8,1,40.0,20.0,10.0,39000.0,0.0,1,1.0,1,0,1.0,,2,22,9.0,,2.0,0.0,1.0,,,1.0,0.0,1,0,0,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,1,1
192419349,2.64,14,1,40.3,20.0,9.0,40000.0,0.0,1,1.0,1,1,1.0,,5,12,0.0,,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1.0,1,1
271931332,2.64,14,1,37.2,22.8,7.3,40000.0,0.0,1,1.0,1,0,2.0,,8,9,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1.0,1,1
273395942,2.64,1,1,36.0,19.0,9.0,40000.0,0.0,1,1.0,1,0,1.0,,3,18,,,1.0,,,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,1.0,1.0,1,1,1,2.0,0.0,,1,1
273452011,2.48,8,1,40.0,20.0,10.0,42000.0,0.0,1,1.0,1,1,1.0,,5,16,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,0.0,1,1,1,1.0,1.0,1.0,1,1
274055420,2.65,15,1,41.0,26.0,8.0,42000.0,0.0,1,1.0,1,1,2.0,", Изолированная",9,16,0.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,0.0,1.0,1,1,1,1.0,1.0,1.0,1,1
274766421,2.64,1,1,42.0,19.0,9.0,45000.0,0.0,1,1.0,1,0,1.0,,8,24,,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,1.0,,1,1
164155209,2.64,18,1,37.0,27.0,8.0,45000.0,0.0,1,1.0,1,0,2.0,", Смежная",7,9,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1.0,1,1
273935133,2.64,9,1,50.0,27.0,9.0,45000.0,0.0,1,1.0,1,0,2.0,", Оба варианта",6,12,1.0,,1.0,0.0,1.0,,,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1.0,1,1
274652557,2.64,17,1,57.0,32.0,9.0,45000.0,0.0,1,1.0,1,1,2.0,", Изолированная",5,17,1.0,,1.0,1.0,0.0,,,0.0,1.0,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,2.0,0.0,1.0,1,1
274880657,2.64,15,1,45.0,30.0,8.0,48000.0,0.0,1,1.0,1,0,2.0,", Изолированная",6,9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1.0,1,1
274038943,2.64,5,1,38.0,23.0,9.0,50000.0,0.0,1,1.0,1,0,2.0,,4,9,0.0,,2.0,0.0,1.0,,,1.0,0.0,1,0,1,1,0,0.0,1,1.0,0.0,1.0,1,1,0,3.0,1.0,1.0,1,1
251322661,2.64,3,0,39.0,20.0,9.0,50000.0,0.0,1,1.0,1,1,1.0,,9,11,1.0,,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,1.0,1.0,0.0,1,1,0,2.0,0.0,1.0,1,1
167524537,2.64,5,1,64.0,35.0,11.0,52000.0,0.0,1,1.0,1,1,2.0,", Изолированная",10,22,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,1.0,1.0,1,1
274187410,2.64,15,1,54.0,31.0,12.0,53000.0,0.0,1,1.0,1,0,2.0,", Изолированная",14,25,0.0,,1.0,1.0,0.0,,,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,4.0,0.0,1.0,1,1
274010172,2.64,15,1,61.0,37.0,10.0,54000.0,0.0,1,1.0,1,0,2.0,", Изолированная",4,18,9.0,,1.0,0.0,2.0,,,0.0,1.0,1,0,1,1,0,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0.0,1,1
198450768,2.64,15,1,60.0,34.0,10.0,55000.0,0.0,1,1.0,1,1,2.0,", Изолированная",5,22,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,2.0,1.0,1.0,1,1
271459683,2.64,8,1,54.0,6.0,8.8,55000.0,0.0,1,1.0,1,0,3.0,", Изолированная",3,9,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1.0,1,0
272801150,2.64,4,0,58.0,35.0,10.2,56000.0,0.0,1,1.0,1,1,2.0,", Изолированная",3,22,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,3.0,0.0,1.0,1,1
271603975,2.64,8,1,120.0,50.0,10.0,60000.0,8000.0,0,1.0,1,0,3.0,,15,18,,4.0,3.0,0.0,1.0,,,0.0,1.0,1,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
273755930,2.64,2,1,122.0,55.0,38.0,60000.0,10000.0,0,1.0,1,0,3.0,", Оба варианта",15,17,5.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1,1,1,1,0,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1.0,1,1
274032182,2.64,7,0,36.0,19.0,9.0,20000.0,1.0,0,1.0,1,0,1.0,,7,14,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,0.0,0.0,0.0,1,1,0,1.0,1.0,,1,1
273755719,2.64,14,1,80.0,40.0,18.0,70000.0,8000.0,0,1.0,1,0,2.0,", Изолированная",7,22,5.0,,,,,,,0.0,1.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1.0,1,1
271973942,2.64,10,1,75.0,35.0,12.4,70000.0,5000.0,0,1.0,1,0,2.0,", Оба варианта",9,25,0.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,2.0,1.0,1.0,1,1
274827851,2.64,15,1,60.0,22.0,28.0,60000.0,6000.0,0,1.0,1,0,2.0,", Оба варианта",4,25,8.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1.0,1,1
274767910,2.6,13,0,38.0,11.0,14.0,31600.0,3000.0,0,1.0,1,1,1.0,,9,12,9.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0,1,1
273755784,2.64,10,1,174.0,89.0,38.0,90000.0,20000.0,0,1.0,1,0,3.0,", Изолированная",3,25,8.0,4.0,3.0,,,1.0,0.0,2.0,0.0,1,1,0,1,0,0.0,1,1.0,1.0,0.0,1,1,0,1.0,1.0,1.0,1,1
268899135,2.64,8,1,34.0,16.0,9.0,23000.0,0.0,1,1.0,0,0,1.0,,6,10,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1.0,1,1
274862405,2.5,15,0,34.6,18.0,11.0,26500.0,2500.0,0,1.0,1,1,1.0,,3,25,0.0,,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,2.0,1.0,1.0,1,1
274146800,2.64,7,1,44.0,30.0,5.0,28000.0,3000.0,0,1.0,1,0,2.0,", Изолированная",2,5,5.0,,1.0,0.0,1.0,,,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,1.0,1,1
274693718,2.64,7,0,36.0,18.0,10.0,30000.0,3500.0,0,1.0,1,0,1.0,,17,19,8.0,0.0,2.0,0.0,1.0,,,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1.0,1,1
269791903,2.8,9,1,51.0,22.0,13.0,32000.0,4000.0,0,1.0,1,1,1.0,,9,17,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1,1
269418352,2.64,22,1,42.0,19.0,9.0,38000.0,2000.0,0,2.0,1,0,1.0,,4,25,,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,,0,0
274898103,2.5,13,0,64.1,30.7,16.0,36300.0,4500.0,0,1.0,1,1,2.0,", Изолированная",3,12,9.0,,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1,1,1,1.0,1,0.0,0.0,0.0,1,0,0,1.0,2.0,0.0,1,1
274044616,2.75,13,1,33.0,11.0,16.0,39000.0,4000.0,0,1.0,1,1,1.0,,7,12,9.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,1.0,0.0,1,1
274436482,2.8,15,0,40.0,16.5,13.0,40000.0,3500.0,0,1.0,1,1,2.0,,13,24,9.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,2.0,2.0,0.0,1,1
274981249,2.64,6,1,55.0,29.0,9.0,40000.0,5000.0,0,1.0,1,0,2.0,", Оба варианта",2,5,8.0,,2.0,,,,,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,1,1
274879954,2.64,15,0,71.8,40.0,10.0,43000.0,6000.0,0,1.0,1,0,3.0,", Оба варианта",6,20,9.0,0.0,2.0,0.0,1.0,,,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,2.0,2.0,0.0,1,1
273756011,2.64,15,1,44.0,35.0,5.0,45000.0,4000.0,0,1.0,1,0,2.0,", Изолированная",19,22,5.0,4.0,,0.0,2.0,,,1.0,0.0,1,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1.0,1,1
274135652,2.64,15,1,75.0,48.0,12.0,45000.0,6000.0,0,1.0,1,0,3.0,", Оба варианта",6,14,5.0,,,,,,,2.0,0.0,1,0,1,1,0,0.0,1,1.0,1.0,1.0,1,1,0,0.0,2.0,1.0,1,1
274709290,2.64,9,1,56.0,25.0,12.0,50000.0,5000.0,0,1.0,1,0,1.0,,9,25,8.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1.0,1,1
273999947,2.64,11,1,118.0,65.0,20.0,54000.0,5000.0,0,1.0,1,0,3.0,", Оба варианта",7,7,5.0,4.0,2.0,,,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1.0,1,1
273756008,2.64,6,1,115.0,64.0,25.0,56000.0,10000.0,0,1.0,1,0,4.0,", Изолированная",4,16,5.0,0.0,1.0,,,,,0.0,1.0,1,1,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1.0,1,1
273755925,2.64,9,1,100.0,54.0,14.0,70000.0,7000.0,0,1.0,1,0,3.0,", Изолированная",20,21,8.0,,,,,,,0.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1.0,1,1
274554838,2.64,15,1,71.0,35.0,10.0,75000.0,4000.0,0,1.0,1,0,2.0,", Оба варианта",7,12,8.0,0.0,,1.0,0.0,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,0.0,1,1
273755834,2.64,5,0,72.0,33.0,15.0,80000.0,8000.0,0,1.0,1,0,2.0,", Оба варианта",13,18,8.0,4.0,2.0,,,0.0,1.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1,1
264871434,2.64,8,1,24.8,18.2,10.0,20000.0,4000.0,0,1.0,1,0,1.0,,6,26,9.0,,1.0,0.0,1.0,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,0,0,3.0,0.0,0.0,1,0
268553768,2.64,7,0,38.0,18.0,10.0,23000.0,3000.0,0,1.0,1,0,1.0,,18,25,8.0,,1.0,1.0,0.0,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1.0,1,1
265373345,2.7,8,0,30.0,14.2,7.7,25000.0,3500.0,0,1.0,1,1,1.0,,3,24,9.0,0.0,2.0,0.0,1.0,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,1.0,0.0,1,1
274816288,2.6,22,0,35.9,13.0,16.0,24500.0,4000.0,0,1.0,1,1,1.0,,16,25,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,1,1.0,0,0.0,0.0,0.0,0,0,0,2.0,1.0,1.0,1,1
272847699,2.64,10,1,23.5,17.9,10.0,27000.0,3000.0,0,1.0,1,0,1.0,,8,11,8.0,,2.0,1.0,0.0,,,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,1,0
271126957,2.64,12,0,35.8,19.0,9.0,35000.0,4000.0,0,1.0,1,0,1.0,,12,25,,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,2.0,1.0,,1,1
274486926,2.64,8,1,70.0,35.0,15.0,35000.0,5000.0,0,1.0,1,0,2.0,,9,16,8.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,0.0,1,1
273682664,2.64,8,1,50.0,30.0,15.0,40000.0,5000.0,0,1.0,1,0,1.0,,2,16,8.0,,3.0,,,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,0.0,1,1
274977137,2.64,5,1,41.0,19.0,9.0,55000.0,3500.0,0,1.0,1,0,1.0,,7,18,,4.0,3.0,1.0,0.0,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
274193496,2.64,8,1,80.0,50.0,14.0,70000.0,6000.0,0,1.0,1,0,2.0,,7,22,5.0,,2.0,0.0,1.0,,,1.0,0.0,1,0,1,1,0,0.0,1,0.0,1.0,0.0,1,1,0,1.0,0.0,1.0,1,1
272718421,2.64,15,1,140.0,81.0,15.0,150000.0,10000.0,0,1.0,1,0,4.0,,17,17,,4.0,2.0,,,,,3.0,0.0,1,1,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
272488937,2.64,25,1,36.9,18.2,8.4,23000.0,1.0,0,1.0,1,0,1.0,,24,25,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,4.0,0.0,1.0,1,1
251110714,2.5,17,1,31.0,20.0,4.0,24500.0,0.0,1,1.0,1,1,1.0,,3,5,0.0,0.0,2.0,0.0,1.0,,,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,1,1
274484434,2.64,7,1,24.0,19.0,9.0,25000.0,0.0,1,1.0,0,0,1.0,,4,12,,1.0,1.0,1.0,0.0,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,2.0,1.0,,1,0
274932360,2.64,53,1,25.0,20.0,10.0,25000.0,0.0,1,1.0,1,0,1.0,,11,22,8.0,,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1.0,1,0
274331040,2.64,26,1,39.0,19.0,12.0,24800.0,2000.0,0,1.0,1,0,1.0,,14,20,9.0,,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,3.0,0.0,0.0,1,1
274701481,2.7,15,0,39.0,22.0,10.0,25000.0,3000.0,0,1.0,0,1,1.0,,13,19,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1.0,1,1
274388052,2.64,8,1,31.0,19.0,9.0,25000.0,3500.0,0,1.0,1,0,1.0,,6,24,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,,1,1
274459007,2.64,10,1,40.0,20.0,11.0,25000.0,4000.0,0,1.0,0,0,1.0,,10,23,5.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1.0,1,1
273637251,3.2,14,1,38.5,19.0,9.0,30000.0,0.0,1,1.0,1,1,1.0,,1,14,,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,,1,1
274829617,2.64,9,1,51.0,27.0,7.0,25000.0,5000.0,0,1.0,1,0,2.0,", Изолированная",4,9,0.0,,1.0,1.0,0.0,,,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1.0,1,1
272567218,2.64,20,1,52.2,32.0,11.0,29000.0,3500.0,0,1.0,1,0,2.0,", Смежная",2,26,9.0,,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,3.0,0.0,0.0,0,0
271109322,2.64,12,0,24.6,18.0,10.0,30000.0,2500.0,0,1.0,1,0,1.0,,9,24,8.0,,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1.0,0,0
274964422,2.64,6,0,58.1,26.0,18.0,36000.0,0.0,1,1.0,1,0,2.0,,20,24,9.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,0.0,1,1
272551872,2.64,8,1,51.1,26.0,12.0,40000.0,0.0,1,1.0,1,0,2.0,,17,25,9.0,,2.0,,,,,0.0,1.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,0.0,1,1
262855967,2.64,7,1,36.0,12.0,17.0,40000.0,4000.0,0,1.0,1,0,1.0,,6,12,9.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,2.0,0.0,1,1
273521575,2.64,6,1,67.0,32.0,14.0,40000.0,5000.0,0,1.0,1,0,2.0,", Изолированная",9,18,9.0,,1.0,1.0,0.0,,,0.0,1.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,3.0,0.0,0.0,1,1
274613948,2.8,5,1,64.0,32.0,10.0,45000.0,3000.0,0,1.0,1,1,2.0,", Оба варианта",10,25,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,2.0,1.0,1.0,1,1
274828722,2.64,13,1,50.0,35.0,12.0,55000.0,5000.0,0,1.0,1,0,1.0,,16,17,9.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0.0,1,1
274712136,2.64,10,0,85.0,31.0,9.0,65000.0,5000.0,0,1.0,1,0,2.0,,2,5,,4.0,3.0,0.0,1.0,,,1.0,0.0,1,1,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
272822022,2.64,20,1,110.0,58.0,12.6,75000.0,5000.0,0,1.0,1,0,3.0,", Изолированная",10,21,5.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1.0,1,1
273554508,2.64,15,1,71.48,34.2,16.6,100000.0,10000.0,0,1.0,1,0,2.0,", Изолированная",6,8,8.0,4.0,3.0,,,1.0,1.0,1.0,0.0,1,0,1,1,0,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,0.0,1,1
272888113,2.64,15,1,72.8,22.2,25.0,110000.0,10000.0,0,1.0,1,0,2.0,", Оба варианта",7,8,8.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,0.0,1,1
273849594,3.05,8,1,205.0,103.0,18.0,200000.0,10000.0,0,1.0,1,1,5.0,,3,3,,,,1.0,1.0,,,0.0,1.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,,1,1
273125314,2.64,12,0,102.0,46.0,41.1,230000.0,15000.0,0,1.0,1,0,3.0,", Оба варианта",1,3,8.0,1.0,3.0,,,1.0,1.0,0.0,2.0,1,1,1,1,0,0.0,1,1.0,0.0,1.0,1,1,0,0.0,0.0,0.0,1,1
273883975,2.64,8,1,47.0,31.0,9.0,49900.0,0.0,1,2.0,1,0,2.0,,8,10,,4.0,,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,1,1,0.0,1,0.0,1.0,0.0,1,1,0,1.0,0.0,,1,1
270459768,2.64,8,1,45.0,31.0,9.0,63000.0,0.0,1,2.0,1,0,2.0,,9,10,,4.0,,0.0,1.0,0.0,1.0,1.0,0.0,1,0,1,1,0,1.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
268746632,2.7,8,1,25.0,15.0,5.0,18000.0,1800.0,0,1.0,1,1,1.0,,3,25,9.0,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,0.0,0.0,0.0,1,1,0,2.0,1.0,0.0,1,1
273861198,2.64,8,1,40.0,19.0,9.0,20000.0,3000.0,0,1.0,1,0,1.0,,8,25,,,1.0,0.0,1.0,,,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,,0,0
275000379,2.64,8,1,25.0,19.0,9.0,22000.0,1200.0,0,1.0,1,0,1.0,,9,22,,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,0.0,0.0,0.0,1,1,0,2.0,0.0,,0,0
273214640,2.8,5,0,44.0,18.0,10.0,18000.0,6000.0,0,1.0,1,1,1.0,,11,12,5.0,0.0,1.0,,,0.0,1.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,1
272880668,2.8,5,0,45.0,18.0,12.0,24000.0,0.0,1,1.0,1,1,1.0,,9,16,8.0,0.0,1.0,1.0,0.0,,,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,2.0,1.0,0.0,1,1
272572373,2.64,10,1,45.0,23.0,14.0,39500.0,5500.0,0,1.0,1,0,1.0,,11,16,9.0,,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,1.0,0.0,1,1
270548619,2.64,8,1,21.9,19.0,9.0,19000.0,0.0,1,1.0,1,0,1.0,,2,12,,,2.0,,,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,,1,0
268349995,2.5,5,1,43.0,19.0,9.0,21000.0,0.0,1,1.0,1,1,1.0,,6,10,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1,1
261602303,2.64,4,0,25.0,14.0,6.0,23000.0,2000.0,0,1.0,1,0,1.0,,7,22,9.0,,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,3.0,0.0,0.0,1,1
274877964,2.64,6,0,40.0,18.0,10.0,22000.0,4000.0,0,1.0,1,0,1.0,,18,19,0.0,,1.0,1.0,0.0,,,1.0,0.0,0,0,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1.0,1,1
269587215,2.6,8,1,35.5,15.0,8.1,24000.0,3500.0,0,1.0,1,1,1.0,,2,10,0.0,,1.0,1.0,0.0,,,0.0,1.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1.0,1,1
