id,ceiling_height_known,rooms_count,floor,house_floor,house_type,parking,renovation,count_loggia,count_balcony,view_of_courtyard,view_of_street,combined_bathroom_count,separate_bathroom_count,is_child,is_pet,room_furniture,kitchen_furniture,bath,shower_cabin,washing_machine,air_conditioner,dishwasher,tv,fridge,internet,telephone,count_passenger_lift,count_freight_lift,is_garbage_chute,living_area_known,kitchen_area_known,is_isolated,is_adjacent,house_type_known,renovation_known
274711985,1,2.0,6,7,9.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,0,1,1,1.0,1.0,1,1
261003741,1,2.0,5,14,9.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,0.0,0,1,1,1.0,1.0,1,1
274587974,1,2.0,10,17,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,1.0,1.0,1,1
274488894,1,2.0,17,17,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,0.0,1,1,1,1.0,1.0,0,1
273850510,1,2.0,3,17,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,0,0,2.0,0.0,1,1,1,1.0,1.0,1,1
274988788,0,2.0,2,7,9.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,0,1,1,1.0,1.0,1,1
224633102,1,2.0,10,14,9.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,0,1.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0,1,1,1.0,1.0,1,1
273605463,1,2.0,12,12,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,0,1,0.0,1,1.0,0.0,0.0,0,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
273972150,1,2.0,9,14,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,1,1,1,1.0,1.0,1,1
274500624,1,2.0,9,14,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1,1,0,0.0,0,0.0,0.0,0.0,1,0,0,2.0,0.0,1,0,0,1.0,1.0,0,1
274899857,1,3.0,14,14,9.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,0,1.0,1,0.0,1.0,1.0,1,1,0,2.0,0.0,0,1,1,1.0,1.0,1,1
259816386,1,3.0,2,5,9.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0,1,1,1.0,1.0,1,1
269941941,1,3.0,11,17,9.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,0,1,1,1.0,1.0,1,1
273345213,1,3.0,6,17,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,0.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,1,1,1,1.0,1.0,1,1
258453144,1,3.0,13,17,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,0,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1,1,1,1.0,1.0,1,1
240110759,1,1.0,7,14,9.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,0.0,0,1,1,0.0,0.0,1,1
274267097,1,1.0,1,7,9.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,0,1,1,0.0,0.0,1,1
274529332,1,1.0,1,14,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
274528461,1,1.0,6,17,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,0,1
274188527,1,1.0,4,14,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,0,1
273734903,0,1.0,4,10,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,1,1.0,1.0,1,1,1,0.0,0.0,1,1
208981130,1,1.0,5,14,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,4.0,0.0,1,1,1,0.0,0.0,1,1
274088792,1,1.0,4,10,9.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,0,1,1,0.0,0.0,1,1
273892250,1,1.0,12,14,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,1,2.0,0.0,1,1,1,0.0,0.0,1,1
271983007,1,1.0,12,14,9.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,2.0,0.0,0,1,1,0.0,0.0,1,1
273512953,1,1.0,13,14,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,0.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
274751626,0,2.0,3,9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,0,1,1.0,0.0,1,1,1,1.0,1.0,0,1
271821014,1,2.0,5,17,9.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,2.0,0.0,0,0,0,1.0,1.0,1,1
253454853,1,2.0,8,14,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,1.0,0,1,1,1.0,1.0,1,1
272716889,0,2.0,6,6,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,0,1,1,1.0,1.0,1,1
269749609,1,2.0,11,14,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,1.0,1.0,0,1
274808662,0,2.0,4,9,9.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,0,0,0,1.0,1.0,1,1
274266986,1,2.0,12,12,9.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,2.0,0.0,0,1,1,1.0,1.0,1,1
272617075,1,2.0,4,4,9.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,0,1,1,1.0,1.0,1,1
273475240,1,3.0,3,17,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,1,1.0,1.0,1,1,1,1.0,1.0,1,1
272908945,1,2.0,3,17,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,1,1,1,1.0,1.0,1,1
274784223,1,3.0,10,17,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1,1,1,1.0,1.0,1,1
274666421,0,1.0,2,7,9.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,0.0,0.0,1,1
274494434,0,3.0,1,17,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,0.0,1,1,0,1.0,1.0,1,1,1,1.0,1.0,0,1
274763096,1,3.0,13,17,9.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,2.0,2.0,0,1,1,1.0,1.0,1,1
220326571,0,1.0,2,9,9.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,0,0,0,0.0,0.0,1,1
268046270,1,1.0,5,17,9.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,2.0,0.0,0,1,1,0.0,0.0,1,1
238365746,1,1.0,11,12,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,1.0,1,1,1,0.0,0.0,1,1
270590066,0,2.0,3,7,9.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,0.0,0.0,1,1,0,1.0,0.0,0,1,0,1.0,1.0,1,1
273378732,0,2.0,9,14,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,1,1,1,1.0,1.0,0,1
273004649,0,2.0,18,25,9.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,3.0,0.0,0,1,0,1.0,1.0,1,1
273947687,1,3.0,7,14,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,0,1,2.0,0.0,1,1,1,1.0,1.0,1,1
274399450,1,3.0,17,17,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,2.0,1.0,1,1,1,1.0,1.0,1,1
274366776,1,1.0,9,17,9.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,0,0,1.0,1.0,0,0,0,0.0,0.0,1,1
274493956,1,2.0,3,7,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0,0,0,1,1,0.0,1,1.0,1.0,0.0,1,0,0,1.0,0.0,0,1,1,1.0,1.0,1,1
274917212,0,2.0,9,14,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,2.0,0.0,1,1,1,1.0,1.0,1,1
274146292,1,2.0,5,17,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,1.0,1,0,0,1.0,1.0,0,1
274300218,0,2.0,29,34,8.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,2.0,1.0,1,1,1,1.0,1.0,1,1
272565019,0,3.0,7,34,8.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1,1,1,1.0,1.0,1,1
269389263,0,3.0,4,34,8.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,0,1,3.0,2.0,1,1,1,1.0,1.0,1,1
274162509,0,3.0,14,34,8.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,2.0,1.0,1,1,1,1.0,1.0,1,1
271442513,0,3.0,13,15,9.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,0.0,1,0,1,1.0,1.0,0,1,0,1.0,1.0,1,1
273812013,0,4.0,20,23,8.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,2.0,2.0,1,1,1,1.0,1.0,1,1
274916538,0,1.0,4,6,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1,1,1,0.0,0.0,1,1
274248119,0,1.0,8,9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
274401955,0,2.0,8,9,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1,1,1,1.0,1.0,1,1
274501709,1,2.0,1,9,5.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
274090978,0,3.0,8,12,5.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1,0,1,1,0,1.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,1,1,1,1.0,1.0,1,1
274805258,0,2.0,7,10,5.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1,0,0,1.0,1.0,1,1
274924634,1,3.0,10,34,9.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,4.0,0.0,0,1,1,1.0,1.0,1,1
168403243,0,3.0,2,12,9.0,4.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0,1,1,1.0,1.0,1,1
215892247,0,2.0,15,34,9.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,0.0,1,1,0,1.0,1.0,0,0,0,1.0,1.0,0,1
274984826,0,3.0,21,24,9.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,0,0,1.0,1.0,0,1,1,1.0,1.0,0,1
274592562,0,3.0,22,34,9.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,4.0,0.0,0,0,0,1.0,1.0,1,1
209136832,0,3.0,25,34,9.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0,1,1,1.0,1.0,1,1
269655632,0,2.0,12,25,9.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0,1,1,1.0,1.0,1,1
274062228,0,3.0,23,34,9.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,3.0,0.0,0,1,1,1.0,1.0,1,1
261655395,1,3.0,6,18,8.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,2.0,1.0,1,1,1,1.0,1.0,1,1
271806977,0,3.0,6,25,5.0,4.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1,1,0,1.0,1.0,1,1
274881401,1,3.0,17,34,9.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,3.0,0.0,0,1,1,1.0,1.0,1,1
271428169,1,4.0,5,14,8.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,2.0,1.0,0,1,1,1.0,1.0,1,1
274182541,1,2.0,5,10,9.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,0,0.0,0,0.0,0.0,1.0,1,0,0,1.0,0.0,0,1,1,1.0,1.0,0,1
272845958,0,3.0,7,25,9.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,3.0,0.0,0,1,1,1.0,1.0,1,1
272664986,1,4.0,20,23,9.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
272664984,1,4.0,18,23,9.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
274829626,0,2.0,8,10,9.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0,0,0,1.0,1.0,1,1
271629864,1,3.0,5,15,9.0,4.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0,1,1,1.0,1.0,0,1
271136409,1,3.0,14,18,9.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,1.0,0,0,0,1.0,1.0,1,1
269200256,1,3.0,3,12,9.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,2.0,2.0,0,1,0,1.0,1.0,1,1
273215107,1,3.0,11,14,9.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,0.0,1,1,0,2.0,2.0,0,1,0,1.0,1.0,1,1
274222167,1,2.0,8,10,9.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0,1,1,1.0,1.0,1,1
267629381,1,3.0,25,34,9.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,3.0,1.0,0,1,1,1.0,1.0,1,1
272766465,1,2.0,12,34,9.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,3.0,0.0,0,1,0,0.0,0.0,1,1
274943206,0,2.0,8,9,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1,0,0,1.0,1.0,1,1
272431317,1,2.0,2,15,9.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1,0,1,0,1,1.0,1,0.0,1.0,0.0,0,1,0,2.0,1.0,0,1,1,0.0,0.0,1,1
272149077,1,2.0,11,34,9.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1,1,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,2.0,1.0,0,1,1,1.0,1.0,1,1
272693925,1,2.0,5,12,9.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
242628381,1,2.0,7,9,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
224667489,0,3.0,15,18,5.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1,1,1,1.0,1.0,1,1
274481847,0,3.0,12,34,9.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,3.0,0.0,0,0,0,1.0,1.0,1,1
270251542,0,2.0,1,6,5.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,1,1.0,0.0,1,0,0,1.0,1.0,1,1
274488700,0,2.0,2,9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
274807514,1,2.0,2,8,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1,1,1,0.0,0.0,1,1
274411446,0,2.0,4,8,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1,1,1,1.0,1.0,1,1
261684734,0,1.0,1,4,5.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,1.0,0.0,1,1,0,0.0,0.0,0,1,0,0.0,0.0,1,1
274193196,1,2.0,1,9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1,1,0,1.0,1.0,1,1
272238556,1,2.0,6,14,9.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,2.0,0,1,0,0.0,0.0,1,1
274584685,0,3.0,12,32,9.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,3.0,0.0,0,0,0,1.0,1.0,1,1
250364214,0,2.0,12,18,9.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,3.0,0.0,0,0,0,1.0,1.0,1,1
274772218,0,2.0,5,34,9.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,4.0,0.0,0,1,1,0.0,0.0,1,1
235895888,0,2.0,5,18,9.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,1.0,0,0,0,1.0,1.0,1,1
273430990,1,3.0,9,18,9.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,3.0,1.0,0,1,1,1.0,1.0,1,1
261082453,0,3.0,24,25,9.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1,0,1,1,1,0.0,1,1.0,1.0,0.0,1,1,0,3.0,0.0,0,1,0,1.0,1.0,1,1
274314793,1,2.0,11,34,9.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,3.0,2.0,0,1,1,1.0,1.0,1,1
273472642,1,2.0,2,15,9.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,3.0,1.0,0,1,1,1.0,1.0,1,1
273953325,1,3.0,23,33,0.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1,1,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,2.0,1.0,1,1,1,1.0,1.0,1,1
273844759,1,2.0,5,12,9.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,0,1,0,1.0,1.0,1,1
273183650,0,3.0,4,14,9.0,4.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,0,0,1.0,1.0,1,1
265593652,0,2.0,15,18,9.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,0,0,4.0,0.0,0,1,0,0.0,0.0,1,1
275001939,0,3.0,27,34,9.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,3.0,0.0,0,1,1,1.0,1.0,1,1
274193469,0,3.0,23,34,8.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1,1,1,1,0,1.0,1,1.0,0.0,1.0,1,1,1,4.0,2.0,1,1,1,1.0,1.0,1,1
274925515,1,3.0,9,34,9.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,4.0,0.0,0,1,1,1.0,1.0,1,1
274259989,0,3.0,4,7,5.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1,1,0,1.0,1.0,1,1
274739358,0,2.0,2,5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,0,1,0.0,1,1.0,1.0,0.0,0,1,0,0.0,0.0,0,1,0,1.0,1.0,1,1
275001725,0,2.0,14,34,9.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,3.0,0.0,0,1,1,1.0,1.0,1,1
269899341,0,3.0,4,23,9.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0,0,0,1.0,1.0,0,1
270912320,0,4.0,22,24,9.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0,1,1,1.0,1.0,0,1
274709795,0,1.0,1,8,5.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
274909210,0,2.0,2,5,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0,0,0,1.0,1.0,1,1
273223100,1,3.0,7,34,9.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0,1,1.0,1,0.0,1.0,0.0,0,1,0,3.0,1.0,0,1,1,1.0,1.0,1,1
